book,total_words,common_count,percentage_common,ASL,ASW,FKGL_Score
2_B_R_0_2_B.txt,2677,74,2.76,10.36,1.39,4.84
Anne_of_Green_Gables.txt,104329,1766,1.69,14.8,1.36,6.2
Anthem.txt,19300,202,1.05,15.4,1.23,4.98
As_a_man_thinketh.txt,7597,361,4.75,26.56,1.51,12.58
A_Complete_Guide_to_Heraldry.txt,272785,11011,4.04,26.44,1.49,12.3
A_Portrait_of_the_Artist_as.txt,84912,1172,1.38,17.21,1.34,6.99
A_Room_with_a_View.txt,68578,1539,2.24,11.89,1.39,5.48
A_Study_in_Scarlet.txt,44320,1174,2.65,16.44,1.37,6.99
Cyrano_de_Bergerac.txt,35398,577,1.63,9.27,1.37,4.21
De_Profundis.txt,17823,445,2.5,23.5,1.36,9.57
Dubliners.txt,68870,1099,1.6,14.89,1.35,6.18
English_Fairy_Tales.txt,376,25,6.65,33.6,1.72,17.81
Ethan_Frome.txt,35251,527,1.49,19.64,1.31,7.49
Fifteen_Thousand_Useful_Phrases.txt,3999,127,3.18,142.81,1.73,60.54
Heart_of_Darkness.txt,38352,833,2.17,16.43,1.38,7.15
